location	word	transcription
De Lier ZH	hooi	ɦooyi
De Lier ZH	hopen	ɦooypən
De Lier ZH	hoop (espoir)	ɦooyp
De Lier ZH	horens	ɦɔrəs
De Lier ZH	huizen	ɦʌyzən
De Lier ZH	jongen	
De Lier ZH	kaas	kas
De Lier ZH	kaf	kɑf
De Lier ZH	kalveren	kɑɫvən
De Lier ZH	kammen (1)	kɑmən
De Lier ZH	kamers	kamərs
De Lier ZH	kanten	kɑntən
De Lier ZH	karren	kɑrə
De Lier ZH	kasten	kɑstən
De Lier ZH	katten	kɑtə
De Lier ZH	kermis	kɛrəməs
De Lier ZH	kersen	kɛrsə
De Lier ZH	kervel	kɛrəvəɫ
De Lier ZH	kinderen	kʌindərə
De Lier ZH	klaver	klavər
De Lier ZH	kleden	klejən
De Lier ZH	klederen	klɪrə
De Lier ZH	knechten	knɛxtən
De Lier ZH	knieen	knijən
De Lier ZH	koeien	kujən
De Lier ZH	kommen	kɔmən
De Lier ZH	konijnen	knɛinə
De Lier ZH	koorts	kɔrs
De Lier ZH	koper	kooypər
De Lier ZH	kousen	kausə
De Lier ZH	kramp	krɑmp
De Lier ZH	lammeren	lɑmən
De Lier ZH	lampen	lɑmpən
De Lier ZH	latten	lɑtən
De Lier ZH	leem	leim
De Lier ZH	leugens	løyxəs
De Lier ZH	leden	leidən
De Lier ZH	liederen	
De Lier ZH	lijken	lɛikən
De Lier ZH	lucht	lœxt
De Lier ZH	magen	maɣən
De Lier ZH	maanden	mandə
De Lier ZH	maten	
De Lier ZH	marmer	mɑrəmər
De Lier ZH	mazelen	mazəɫə
De Lier ZH	mei	mɛi
De Lier ZH	melk	mɛɫək
De Lier ZH	merg	mɛrəx
De Lier ZH	meid	
De Lier ZH	meubels	møybəɫs
De Lier ZH	modder	
De Lier ZH	moes	moys
De Lier ZH	mossels	mɔsəɫs
De Lier ZH	muizen	mʌyzə
De Lier ZH	muren	myrən
De Lier ZH	naalden	naɫdə
De Lier ZH	negers	nɪkərs
De Lier ZH	noten	nooytən
De Lier ZH	ogen	ʔooyɣə
De Lier ZH	oogst	ʔooyxst
De Lier ZH	paarden	pardə
De Lier ZH	paden	
De Lier ZH	padden	pɑdə
De Lier ZH	Pasen	pasə
De Lier ZH	peren	pɪrən
De Lier ZH	pekel	peikəɫə
De Lier ZH	peper	peipər
De Lier ZH	pijpen	pʌipə
De Lier ZH	planken	pɫɑŋkən
De Lier ZH	pleinen	pɫɛinə
De Lier ZH	ploegen (werktuig)	pluɣə
De Lier ZH	potten	pɔtə
De Lier ZH	regen	reixən
De Lier ZH	ribben	rɪbə
De Lier ZH	riet	rit
De Lier ZH	rijst	rɛist
De Lier ZH	ringen	rɪŋə
De Lier ZH	rogge	rɔɣə
De Lier ZH	rokken	rɔkən
De Lier ZH	rondes	rɔntəs
De Lier ZH	rook	rooyk
De Lier ZH	runderen	
De Lier ZH	ruzies	ryzis
De Lier ZH	sap	sɔp
De Lier ZH	saus	sæus
De Lier ZH	schapen	sxapə
De Lier ZH	schade	sxa
De Lier ZH	schimmel	sxɪməɫ
De Lier ZH	schepen	sxeipə
De Lier ZH	schoenen	sxunə
De Lier ZH	scholen	sxouɫən
De Lier ZH	schuld	sxœɫt
De Lier ZH	slijm	slɛim
De Lier ZH	smeden	smeidə
De Lier ZH	sneeuw	sneiu
De Lier ZH	soep	sʉp
De Lier ZH	spelden	spɛɫdə
De Lier ZH	sport (spel)	spɔrt
De Lier ZH	stallen	stɑɫən
De Lier ZH	stenen	steinə
De Lier ZH	stoelen	stulən
De Lier ZH	stof (huisvuil)	stɔf
De Lier ZH	stokken	stɔkə
De Lier ZH	straten	stratə
De Lier ZH	strepen	streipə
De Lier ZH	suiker	sœkər
De Lier ZH	taarten	tartə
De Lier ZH	tafels	tafəɫs
De Lier ZH	takken	tɑkən
De Lier ZH	tanden	tɑndə
De Lier ZH	tangen	tɑŋən
De Lier ZH	tantes	tɑntəs
De Lier ZH	tarwe	tɑrəʋə
De Lier ZH	tenen	teinə
De Lier ZH	torens	tɔrəs
De Lier ZH	tralies	traɫis
De Lier ZH	trams	trɛmə
De Lier ZH	treinen	trɛinə
De Lier ZH	twijfel	
De Lier ZH	uilen	ʔʌyɫə
De Lier ZH	vader	fadər
De Lier ZH	vaten	vatə
De Lier ZH	verf	fɛrəf
De Lier ZH	vesten	fɛstə
De Lier ZH	veulens	føyləs
De Lier ZH	vijgen	fɛixə
De Lier ZH	vingers	fɪŋərs
De Lier ZH	vissen	fɪsən
De Lier ZH	vlaggen	flɑɣə
De Lier ZH	vlas	flɑs
De Lier ZH	vlees	fleis
De Lier ZH	vlooien	flojə
De Lier ZH	vloeken	flʉkə
De Lier ZH	voeten	foytə
De Lier ZH	vogels	føxəɫs
De Lier ZH	volk	fɔɫək
De Lier ZH	vuur	fyr
De Lier ZH	wafels	ʋafəɫs
De Lier ZH	wegen (1)	ʋeiɣən
De Lier ZH	wijven	ʋɛivə
De Lier ZH	wijn	ʋɛin
De Lier ZH	wol	ʋɔɫ
De Lier ZH	woorden	ʋɔrdə
De Lier ZH	zakken	sɑkən
De Lier ZH	zand	sɑnt
De Lier ZH	zee	zei
De Lier ZH	zeep	zeip
De Lier ZH	zeilen	sɛilən
De Lier ZH	ziektes	siktəs
De Lier ZH	zonen	zooynə
De Lier ZH	aardig	ʔaədəx
De Lier ZH	arm	ʔɑrəm
De Lier ZH	bezig	beizəx
De Lier ZH	bitter	bɪtər
De Lier ZH	blauw	bɫæu
De Lier ZH	bleek	bɫeik
De Lier ZH	blind	blɪnt
De Lier ZH	blond	blʊnt
De Lier ZH	braaf	braf
De Lier ZH	breed	breit
De Lier ZH	bruin	brʌyn
De Lier ZH	diep	dip
De Lier ZH	dik	dɪk
De Lier ZH	dol	dɔɫ
De Lier ZH	donker	dʊŋkər
De Lier ZH	doof	dooyf
De Lier ZH	droog	drooyx
De Lier ZH	dubbel	dœbəɫt
De Lier ZH	dun	dœn
De Lier ZH	duur	dyr
De Lier ZH	echt	ʔɛxt
De Lier ZH	eigen	ʔɛixə
De Lier ZH	enkel	ʔɛŋkəɫt
De Lier ZH	fel	fɛɫ
De Lier ZH	fijn	fɛin
De Lier ZH	flauw	flau
De Lier ZH	geel	xeiɫ
De Lier ZH	gewoon	xəʋøyn
De Lier ZH	goed	xut
De Lier ZH	gouden	xauə
De Lier ZH	grijs	xrɛis
De Lier ZH	groen	xrʉn
De Lier ZH	grof	xrɔf
De Lier ZH	groot	xrooyt
De Lier ZH	haastig	ɦastəx
De Lier ZH	half	ɦɑɫəf
De Lier ZH	hard	ɦɑɾt
De Lier ZH	heel	ɦeiɫ
De Lier ZH	heet	ɦeit
De Lier ZH	heilig	ɦɛiɫəx
De Lier ZH	hol	ɦɔɫ
De Lier ZH	hoog	ɦooyx
De Lier ZH	jong	jɔŋ
De Lier ZH	juist	jʌyst
De Lier ZH	kalm	kɑɫəm
De Lier ZH	klein	klɛin
De Lier ZH	koel	kuɫ
De Lier ZH	kort	kɔɾt
De Lier ZH	koud	kaut
De Lier ZH	kreupel	krøypəɫ
De Lier ZH	krom	krɔm
De Lier ZH	kwaad	kʋat
De Lier ZH	laag	lax
De Lier ZH	laat	lat
De Lier ZH	lam	lɑm
De Lier ZH	lang	lɑŋ
De Lier ZH	lastig	lɑstəx
De Lier ZH	ledig	leix
De Lier ZH	licht	lɪxt
De Lier ZH	lomp	lɔmp
De Lier ZH	lui	lʌy
De Lier ZH	mager	maxər
De Lier ZH	moe	mu
De Lier ZH	mogelijk	møyxəɫək
De Lier ZH	nat	nɑt
De Lier ZH	nieuw	niut
De Lier ZH	open	ʔooypə
De Lier ZH	oud	ʔaut
De Lier ZH	proper	
De Lier ZH	raar	rar
De Lier ZH	recht	rɛxt
De Lier ZH	rijk	rɛik
De Lier ZH	rijp	rɛip
De Lier ZH	rond	rɔnt
De Lier ZH	rood	rout
De Lier ZH	scheef	sxeif
De Lier ZH	scheel	sxɪəɫ
De Lier ZH	scherp	sxɛrəp
De Lier ZH	schoon	sxooyn
De Lier ZH	schuw	sxau
De Lier ZH	simpel	simpəɫ
De Lier ZH	slecht	slɛxt
De Lier ZH	slim	slɪm
De Lier ZH	smal	smɑɫ
De Lier ZH	stijf	stɛif
De Lier ZH	stil	stɪɫ
De Lier ZH	stom	stɔm
De Lier ZH	stout	staut
De Lier ZH	taai	tai
De Lier ZH	tam	tɑm
De Lier ZH	traag	trax
De Lier ZH	vals	fɑɫs
De Lier ZH	vast	fɑst
De Lier ZH	veel	føyɫ
De Lier ZH	meer	mɪr
De Lier ZH	ver	fɛr
De Lier ZH	vers	fɛrs
De Lier ZH	vet	fɛt
De Lier ZH	vol	fɔɫ
De Lier ZH	vreemd	freimt
De Lier ZH	vrij	frʌi
De Lier ZH	vroeg	frux
De Lier ZH	vuil	fʌyɫ
De Lier ZH	warm	ʋɑrəm
De Lier ZH	weinig	ʋɛinəx
De Lier ZH	wijd	ʋɛit
De Lier ZH	wild	ʋɪɫt
De Lier ZH	wit	ʋɪt
De Lier ZH	zacht	sɑxt
De Lier ZH	zeker	zeikər
De Lier ZH	ziek	sik
De Lier ZH	zilveren	zɪɫvərə
De Lier ZH	zoet	soyt
De Lier ZH	zout	saut
De Lier ZH	zuur	syr
De Lier ZH	zwaar	sʋar
De Lier ZH	zwart	sʋɑət
De Lier ZH	bakken	bɑkə
De Lier ZH	barsten	bɔrstə
De Lier ZH	beginnen	bəxɪnə
De Lier ZH	beven	beivə
De Lier ZH	bidden	bɪdə
De Lier ZH	bijten	bɛitə
De Lier ZH	binden	bɪndə
De Lier ZH	blazen	blazə
De Lier ZH	blijven	blɛivə
De Lier ZH	bloeden	blujə
De Lier ZH	bloeien	blujən
De Lier ZH	blozen	blooyzə
De Lier ZH	boren	bɔərə
De Lier ZH	bouwen	bauə
De Lier ZH	braden	brajə
De Lier ZH	branden	brɑndə
De Lier ZH	breien	brɛiə
De Lier ZH	brengen	brɛŋə
De Lier ZH	buigen	bʌyxə
De Lier ZH	dansen	dɑsə
De Lier ZH	denken	dɛŋkə
De Lier ZH	dienen	dinə
De Lier ZH	dooien	doujə
De Lier ZH	dopen	doupə
De Lier ZH	dorsen	dɔrsə
De Lier ZH	draaien	drajə
De Lier ZH	dragen	draɣə
De Lier ZH	dreigen	drɛixə
De Lier ZH	drinken	drɪŋkə
De Lier ZH	dromen	drooymə
De Lier ZH	durven	dœrəvən
De Lier ZH	duwen	dæuə
De Lier ZH	eten	ʔeitə
De Lier ZH	gaan	xan
De Lier ZH	gapen	xapə
De Lier ZH	gebruiken	xəbrʌykə
De Lier ZH	geloven	xəlooyvə
De Lier ZH	geraken	rakə
De Lier ZH	geven	xeivən
De Lier ZH	halen	ɦaɫə
De Lier ZH	hangen	ɦɑŋə
De Lier ZH	heffen	
De Lier ZH	helpen	ɦɛɫpə
De Lier ZH	heten	ɦeitə
De Lier ZH	hoesten	ɦustə
De Lier ZH	horen	ɦɔrə
De Lier ZH	houden	ɦauə
De Lier ZH	jagen	jaxə
De Lier ZH	jeuken	jœkə
De Lier ZH	kammen (2)	kɑmə
De Lier ZH	kennen	kɛnə
De Lier ZH	keuren	kœrə
De Lier ZH	kiezen	kizə
De Lier ZH	kijken	kɛikə
De Lier ZH	kloppen (1)	kɫɔpə
De Lier ZH	kneden	knejən
De Lier ZH	koken	kooykə
De Lier ZH	komen	kɔmə
De Lier ZH	kopen	kooypə
De Lier ZH	kraken	krakə
De Lier ZH	krijgen	krɛiɣə
De Lier ZH	krimpen	krɪmpən
De Lier ZH	kruipen	krʌypə
De Lier ZH	lachen	lɑxə
De Lier ZH	laten	
De Lier ZH	leggen	lɛxə
De Lier ZH	leren	lɪrə
De Lier ZH	leunen	løynə
De Lier ZH	lezen	leizə
De Lier ZH	liggen	lɪɣə
De Lier ZH	likken	lɪkə
De Lier ZH	lopen	looypə
De Lier ZH	luiden	looyjə
De Lier ZH	luisteren	lʌystərə
De Lier ZH	maken	makə
De Lier ZH	menen	meinə
De Lier ZH	metselen	mɛsəɫə
De Lier ZH	missen	mɪsə
De Lier ZH	moeten	mɔtə
De Lier ZH	mogen	mɔxə
De Lier ZH	noemen	nʉmə
De Lier ZH	pellen	pɛlə
De Lier ZH	piepen	pipə
De Lier ZH	proeven	proyvə
De Lier ZH	raden	rajə
De Lier ZH	redden	rɛdə
De Lier ZH	rekken	rɛkə
De Lier ZH	rijden	rɛiə
De Lier ZH	roepen	rupən
De Lier ZH	roeren	rurə
De Lier ZH	ruiken	rʌykə
De Lier ZH	schaven	sxavə
De Lier ZH	scheiden	sxɛiən
De Lier ZH	scheppen	
De Lier ZH	scheren	sxɪɾən
De Lier ZH	schieten	sxitə
De Lier ZH	schrijven	sxrɛivə
De Lier ZH	schudden	sxœdə
De Lier ZH	schuiven	sxʌyvə
De Lier ZH	schuren	sxyrə
De Lier ZH	slaan	slan
De Lier ZH	slijpen	slɛipə
De Lier ZH	sluiten	slʌytə
De Lier ZH	smelten	smɛɫtə
De Lier ZH	smeren	smɪrə
De Lier ZH	sneeuwen	sneiʋə
De Lier ZH	slapen	slapə
De Lier ZH	spannen	spɑnə
De Lier ZH	sparen	sparə
De Lier ZH	spartelen	spɑətəɫə
De Lier ZH	spelen	speilə
De Lier ZH	spreken	
De Lier ZH	springen	sprɪŋə
De Lier ZH	spuiten	spʌytə
De Lier ZH	staan	stan
De Lier ZH	stampen	stɑmpə
De Lier ZH	steken	steikə
De Lier ZH	stelen	steilə
De Lier ZH	sterven	stœrəvə
De Lier ZH	strooien	strojən
De Lier ZH	sturen (zenden)	styrə
De Lier ZH	tellen	tɛlə
De Lier ZH	temmen	tɛmə
De Lier ZH	timmeren	tœmərə
De Lier ZH	treffen	trɛfə
De Lier ZH	trouwen	trauə
De Lier ZH	vallen	fɑɫə
De Lier ZH	vangen	vɑŋə
De Lier ZH	varen	farə
De Lier ZH	vechten	fɛxtə
De Lier ZH	vieren	firə
De Lier ZH	vinden	vɪndə
De Lier ZH	vliegen	flixə
De Lier ZH	voegen	fuxə
De Lier ZH	voelen	fulə
De Lier ZH	volgen	vɔɫxə
De Lier ZH	vragen	fraxə
De Lier ZH	vriezen	frizə
De Lier ZH	vrijen	frɛiə
De Lier ZH	wachten	ʋɑxtə
De Lier ZH	wassen	ʋɑsə
De Lier ZH	wegen (2)	ʋeixə
De Lier ZH	weken	ʋeikə
De Lier ZH	wensen	ʋɛsə
De Lier ZH	werken	ʋɛrəkə
De Lier ZH	weten	ʋeitə
De Lier ZH	wieden	ʋɛiə
De Lier ZH	willen	ʋɪlə
De Lier ZH	winnen	ʋɪnə
De Lier ZH	wippen	ʋɪpə
De Lier ZH	wonen	ʋooynə
De Lier ZH	worden	ʋɔrdə
De Lier ZH	wrijven	frɛivə
De Lier ZH	zeggen	zɛɣə
De Lier ZH	zetten	zɛtə
De Lier ZH	zien	zin
De Lier ZH	zuigen	zʌyɣə
De Lier ZH	zitten	zɪtə
De Lier ZH	zoeken	zoykə
De Lier ZH	zorgen	sɔrəxə
De Lier ZH	zouten	
De Lier ZH	zuchten	zœxtə
De Lier ZH	zwellen	sʋɛɫə
De Lier ZH	zwemmen	zʋɛmə
De Lier ZH	geweest	xəʋeist
De Lier ZH	zijn	ʋeizə
De Lier ZH	gehad	xəɦɑt
De Lier ZH	hebben	ɦɛbə
De Lier ZH	doen	dʉn
De Lier ZH	kloppen (2)	
De Lier ZH	leven	leivə
De Lier ZH	breken	breikə
De Lier ZH	zwijgen	zʋɛixə
De Lier ZH	af	ʔɔf
De Lier ZH	acht	ʔɑxt
De Lier ZH	achter	ʔɑxtər
De Lier ZH	anders	ʔɑndərs
De Lier ZH	best (bijw)	bɛst
De Lier ZH	bij (vz)	bɛi
De Lier ZH	boven	booyvə
De Lier ZH	buiten	bʌytə
De Lier ZH	derde	dɛrdə
De Lier ZH	dinsdag	dɪzdəx
De Lier ZH	donderdag	dɔndərdəx
De Lier ZH	door	dœr
De Lier ZH	drie	dri
De Lier ZH	duizend	dyzənt
De Lier ZH	elf	ʔɛɫəf
De Lier ZH	gaarne	xrax
De Lier ZH	genoeg	xənɔx
De Lier ZH	gisteren	xɪstər
De Lier ZH	hier	ɦir
De Lier ZH	maandag	mandəx
De Lier ZH	maart	mart
De Lier ZH	morgen (demain)	mɔrəxə
De Lier ZH	negen	neixə
De Lier ZH	nog	nɔx
De Lier ZH	noorden	nœrdə
De Lier ZH	nu	nau
De Lier ZH	om	ʔɔm
De Lier ZH	ons	ʔʊs
De Lier ZH	ook	ʔooyk
De Lier ZH	oosten	ʔooystə
De Lier ZH	op	ʔɔp
De Lier ZH	over	ʔooyvər
De Lier ZH	tegen	tøyxə
De Lier ZH	tien	tin
De Lier ZH	tussen	tœsə
De Lier ZH	twaalf	tʋaɫəf
De Lier ZH	twee	tʋei
De Lier ZH	tweede	tʋeidəs
De Lier ZH	twintig	tʋɪntəx
De Lier ZH	veertig	fɪrtəx
De Lier ZH	vier	fir
De Lier ZH	vijf	fɛif
De Lier ZH	vijftig	fɛiftəx
De Lier ZH	voor	fɔr
De Lier ZH	vrijdag	frɛidəx
De Lier ZH	weer	ʋɪr
De Lier ZH	weg	ʋɛx
De Lier ZH	woensdag	ʋuzdəx
De Lier ZH	zaterdag	satərdəx
De Lier ZH	zelf	sɛɫəf
De Lier ZH	zes	sɛs
De Lier ZH	zeven	seivə
De Lier ZH	zeventig	seivəntəx
De Lier ZH	zondag	sœndəx
De Lier ZH	zonder	zœndər
Deerlijk BeWv	aarde	eərdə
Deerlijk BeWv	adem	
Deerlijk BeWv	appels	ɑpəls
Deerlijk BeWv	armen	ɔərms
Deerlijk BeWv	auto's	otos
Deerlijk BeWv	baarden	bɔərdn
Deerlijk BeWv	bedden	bædn
Deerlijk BeWv	benen	biən
Deerlijk BeWv	beenderen	biən
Deerlijk BeWv	beren (wild)	bɛərn
Deerlijk BeWv	beurzen	bœzn
Deerlijk BeWv	bezems	
Deerlijk BeWv	bier	bir
Deerlijk BeWv	bijen	bin
Deerlijk BeWv	bladen	blɔədn
Deerlijk BeWv	bladeren	blɔərn
Deerlijk BeWv	bokken	bœkŋ
Deerlijk BeWv	bomen	bøəm
Deerlijk BeWv	bonen	buən
Deerlijk BeWv	boter	bøtərə
Deerlijk BeWv	broeken	broukŋ
Deerlijk BeWv	broers	brurs
Deerlijk BeWv	broden	bruədn
Deerlijk BeWv	dagen	dɔəɦn
Deerlijk BeWv	daken	dɑkŋ
Deerlijk BeWv	damp	
Deerlijk BeWv	darmen	dærms
Deerlijk BeWv	deeg	diəx
Deerlijk BeWv	deuren	dørn
Deerlijk BeWv	dingen	deŋ
Deerlijk BeWv	dieven	divm
Deerlijk BeWv	dochters	doxtərs
Deerlijk BeWv	doeken	doukŋ
Deerlijk BeWv	donder	dondər
Deerlijk BeWv	dorst	dœst
Deerlijk BeWv	draden	drɔən
Deerlijk BeWv	duiven	dœivm
Deerlijk BeWv	dweilen	dwɛɫs
Deerlijk BeWv	eeuwen	
Deerlijk BeWv	eieren	ɛiərs
Deerlijk BeWv	einde	ændə
Deerlijk BeWv	engelen	eŋəls
Deerlijk BeWv	ezels	ezəls
Deerlijk BeWv	flessen	flɑsn
Deerlijk BeWv	fruit	frœit
Deerlijk BeWv	gal	ɦɑlə
Deerlijk BeWv	ganzen	ɦɑnzn
Deerlijk BeWv	geld	ɦæɫt
Deerlijk BeWv	gerst	ɦeəstə
Deerlijk BeWv	glazen	ɦlɔəzn
Deerlijk BeWv	god	ɦɔt
Deerlijk BeWv	goud	ɦɔut
Deerlijk BeWv	graven	ɦrɔəvm
Deerlijk BeWv	gras	ɦæs
Deerlijk BeWv	haken	ɔkŋ
Deerlijk BeWv	hanen	ɔən
Deerlijk BeWv	haast	ɔəstə
Deerlijk BeWv	handen	ɑn
Deerlijk BeWv	haver	ɔvərə
Deerlijk BeWv	heren	
Deerlijk BeWv	hemden	ɛmdn
Deerlijk BeWv	hemel	eməl
Deerlijk BeWv	hengsten	eŋstn
Deerlijk BeWv	hoeden	udn
Deerlijk BeWv	holen	
Deerlijk BeWv	honden	ɔn
Deerlijk BeWv	honger	ouərə
Deerlijk BeWv	hooi	uj
Deerlijk BeWv	hopen	øəpm
Deerlijk BeWv	hoop (espoir)	opə
Deerlijk BeWv	horens	uərns
Deerlijk BeWv	huizen	œizn
Deerlijk BeWv	jongen	jɔŋ
Deerlijk BeWv	kaas	kɔəs
Deerlijk BeWv	kaf	kɑf
Deerlijk BeWv	kalveren	kɑlvərs
Deerlijk BeWv	kammen (1)	kɑm
Deerlijk BeWv	kamers	kɔmərs
Deerlijk BeWv	kanten	
Deerlijk BeWv	karren	kɑrn
Deerlijk BeWv	kasten	kɑsn
Deerlijk BeWv	katten	kɑtn
Deerlijk BeWv	kermis	kærmæsə
Deerlijk BeWv	kersen	
Deerlijk BeWv	kervel	kærvələ
Deerlijk BeWv	kinderen	kendərs
Deerlijk BeWv	klaver	klɔvərə
Deerlijk BeWv	kleden	kliərn
Deerlijk BeWv	klederen	kliərn
Deerlijk BeWv	knechten	ʔnæxtn
Deerlijk BeWv	knieen	knin
Deerlijk BeWv	koeien	kujn
Deerlijk BeWv	kommen	kom
Deerlijk BeWv	konijnen	kənen
Deerlijk BeWv	koorts	kœts
Deerlijk BeWv	koper	kopərə
Deerlijk BeWv	kousen	kousn
Deerlijk BeWv	kramp	krɑmpə
Deerlijk BeWv	lammeren	
Deerlijk BeWv	lampen	lɑmpm
Deerlijk BeWv	latten	lɑtn
Deerlijk BeWv	leem	liəm
Deerlijk BeWv	leugens	løɦəns
Deerlijk BeWv	leden	ledn
Deerlijk BeWv	liederen	
Deerlijk BeWv	lijken	lɛikŋ
Deerlijk BeWv	lucht	lœxt
Deerlijk BeWv	magen	mɔɦən
Deerlijk BeWv	maanden	mɔən
Deerlijk BeWv	maten	mɔətn
Deerlijk BeWv	marmer	mɑrmər
Deerlijk BeWv	mazelen	mɔəzəls
Deerlijk BeWv	mei	mɛij
Deerlijk BeWv	melk	mælk
Deerlijk BeWv	merg	mærx
Deerlijk BeWv	meid	
Deerlijk BeWv	meubels	møbəls
Deerlijk BeWv	modder	
Deerlijk BeWv	moes	mus
Deerlijk BeWv	mossels	mɔsəls
Deerlijk BeWv	muizen	mœizn
Deerlijk BeWv	muren	myrn
Deerlijk BeWv	naalden	nɔldn
Deerlijk BeWv	negers	neɦərs
Deerlijk BeWv	noten	notn
Deerlijk BeWv	ogen	uəɦən
Deerlijk BeWv	oogst	oust
Deerlijk BeWv	paarden	pɛrdn
Deerlijk BeWv	paden	
Deerlijk BeWv	padden	pɑdn
Deerlijk BeWv	Pasen	pɔəsn
Deerlijk BeWv	peren	pɛrn
Deerlijk BeWv	pekel	
Deerlijk BeWv	peper	pepər
Deerlijk BeWv	pijpen	pɛibm
Deerlijk BeWv	planken	plɑŋkŋ
Deerlijk BeWv	pleinen	plɛn
Deerlijk BeWv	ploegen (werktuig)	plouɦn
Deerlijk BeWv	potten	pɔdn
Deerlijk BeWv	regen	reɦən
Deerlijk BeWv	ribben	ræbm
Deerlijk BeWv	riet	rit
Deerlijk BeWv	rijst	rɛst
Deerlijk BeWv	ringen	reŋ
Deerlijk BeWv	rogge	roɦə
Deerlijk BeWv	rokken	rɔɣŋ
Deerlijk BeWv	rondes	rondn
Deerlijk BeWv	rook	ruək
Deerlijk BeWv	runderen	
Deerlijk BeWv	ruzies	
Deerlijk BeWv	sap	sɔp
Deerlijk BeWv	saus	sɔusə
Deerlijk BeWv	schapen	skɔbm
Deerlijk BeWv	schade	skɔə
Deerlijk BeWv	schimmel	skeməl
Deerlijk BeWv	schepen	skebm
Deerlijk BeWv	schoenen	skun
Deerlijk BeWv	scholen	skol
Deerlijk BeWv	schuld	skœlt
Deerlijk BeWv	slijm	slem
Deerlijk BeWv	smeden	smæts
Deerlijk BeWv	sneeuw	sneuw
Deerlijk BeWv	soep	supə
Deerlijk BeWv	spelden	spæl
Deerlijk BeWv	sport (spel)	sport
Deerlijk BeWv	stallen	stɑl
Deerlijk BeWv	stenen	steən
Deerlijk BeWv	stoelen	stul
Deerlijk BeWv	stof (huisvuil)	stof
Deerlijk BeWv	stokken	stokŋ
Deerlijk BeWv	straten	strɔədn
Deerlijk BeWv	strepen	stribm
Deerlijk BeWv	suiker	sœikər
Deerlijk BeWv	taarten	tɔərtn
Deerlijk BeWv	tafels	tɔfəls
Deerlijk BeWv	takken	tɑkŋ
Deerlijk BeWv	tanden	tɑn
Deerlijk BeWv	tangen	tɑŋ
Deerlijk BeWv	tantes	tɑntn
Deerlijk BeWv	tarwe	tærwə
Deerlijk BeWv	tenen	tiəns
Deerlijk BeWv	torens	torns
Deerlijk BeWv	tralies	trɔldn
Deerlijk BeWv	trams	trɑms
Deerlijk BeWv	treinen	trɛns
Deerlijk BeWv	twijfel	twɛifəl
Deerlijk BeWv	uilen	œils
Deerlijk BeWv	vader	vɔədərə
Deerlijk BeWv	vaten	
Deerlijk BeWv	verf	værvə
Deerlijk BeWv	vesten	væstn
Deerlijk BeWv	veulens	vølns
Deerlijk BeWv	vijgen	fɛiɦn
Deerlijk BeWv	vingers	veŋərs
Deerlijk BeWv	vissen	vesn
Deerlijk BeWv	vlaggen	vlæɦn
Deerlijk BeWv	vlas	vlɑs
Deerlijk BeWv	vlees	vliəs
Deerlijk BeWv	vlooien	vluəj
Deerlijk BeWv	vloeken	vlouɣŋ
Deerlijk BeWv	voeten	vutn
Deerlijk BeWv	vogels	vøɦəls
Deerlijk BeWv	volk	vɔlk
Deerlijk BeWv	vuur	vir
Deerlijk BeWv	wafels	wɔfəls
Deerlijk BeWv	wegen (1)	wøɦn
Deerlijk BeWv	wijven	wɛivm
Deerlijk BeWv	wijn	wen
Deerlijk BeWv	wol	wœlə
Deerlijk BeWv	woorden	wordn
Deerlijk BeWv	zakken	zɑɣŋ
Deerlijk BeWv	zand	zɑnt
Deerlijk BeWv	zee	ziə
Deerlijk BeWv	zeep	ziəpə
Deerlijk BeWv	zeilen	
Deerlijk BeWv	ziektes	ziktn
Deerlijk BeWv	zonen	zøn
Deerlijk BeWv	aardig	ɔərdəɦ
Deerlijk BeWv	arm	ɔərm
Deerlijk BeWv	bezig	bezəɦ
Deerlijk BeWv	bitter	
Deerlijk BeWv	blauw	blɔuw
Deerlijk BeWv	bleek	bliək
Deerlijk BeWv	blind	blent
Deerlijk BeWv	blond	blont
Deerlijk BeWv	braaf	brɔvə
Deerlijk BeWv	breed	briət
Deerlijk BeWv	bruin	bryn
Deerlijk BeWv	diep	dibə
Deerlijk BeWv	dik	deɣə
Deerlijk BeWv	dol	dœl
Deerlijk BeWv	donker	doŋkərə
Deerlijk BeWv	doof	døəf
Deerlijk BeWv	droog	druəɦə
Deerlijk BeWv	dubbel	dobələ
Deerlijk BeWv	dun	dønə
Deerlijk BeWv	duur	dirə
Deerlijk BeWv	echt	æxt
Deerlijk BeWv	eigen	ɛiɦn
Deerlijk BeWv	enkel	eŋkəl
Deerlijk BeWv	fel	fæɫ
Deerlijk BeWv	fijn	fɛin
Deerlijk BeWv	flauw	flɔuw
Deerlijk BeWv	geel	ɦel
Deerlijk BeWv	gewoon	ɦəwøn
Deerlijk BeWv	goed	ɦut
Deerlijk BeWv	gouden	ɦɔudi
Deerlijk BeWv	grijs	ɦrɛizdə
Deerlijk BeWv	groen	ɦrunə
Deerlijk BeWv	grof	ɦrouf
Deerlijk BeWv	groot	ɦruət
Deerlijk BeWv	haastig	ɔstəɦ
Deerlijk BeWv	half	ɔlf
Deerlijk BeWv	hard	ɑrt
Deerlijk BeWv	heel	iəl
Deerlijk BeWv	heet	iət
Deerlijk BeWv	heilig	eləɦ
Deerlijk BeWv	hol	ɔldə
Deerlijk BeWv	hoog	uəɦə
Deerlijk BeWv	jong	jɔŋ
